Support_ID;Stations_ANFR_Orange;Nb_stations_orange;Exploitant_Orange;Latitude;Longitude;Hauteur_m;Nature_support;Proprietaire;Adresse;Code_postal;Code_INSEE;Departement;Technologies_systemes
2665455;0640220257 | 0642290407;2;Orange | Orange service fixe;43.4480556;-0.5325;24.0;Pylône autostable;ORANGE;Lasvignottes - Circuit Européen Pau Arnos;64370;64048;64;FH | LTE 700 | LTE 800 | UMTS 900
2150522;0642290349;1;Orange;43.3013889;-0.8275;38.0;Pylône autostable;ON TOWER FRANCE;JACQUET - IMPASSE JACQUET;64130;64050;64;LTE 700 | LTE 800 | UMTS 900
549188;0642290094;1;Orange;43.4177778;-1.1019444;18.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Réservoir d'Arraute-Charritte - D11;64120;64051;64;GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
406272;0640220232 | 0642290232;2;Orange | Orange service fixe;43.5011111;-0.1427778;12.0;Mât;TOTEM;Clabères - D.13;64350;64052;64;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
2676492;0642290415;1;Orange;43.1936111;-0.3086111;42.0;Pylône autostable;TDF;DEBAT LA BEDE;64800;64054;64;LTE 800 | UMTS 900
3162429;0642290464;1;Orange;43.1877778;-0.2808333;42.0;Pylône autostable;SFR;MOUNDEREY - 783 route des carrières - chemin du moun de rey;64800;64054;64;LTE 700 | LTE 800 | UMTS 900
2748439;0642290419;1;Orange;43.5480556;-0.1166667;30.0;Pylône autostable;TOTEM;Regard - près du chateau d'eau;64350;64056;64;LTE 700 | LTE 800 | UMTS 900
2715860;0640220255 | 0642290305;2;Orange | Orange service fixe;43.4661111;-0.6261111;27.0;Pylône autostable;TOTEM;Clos de Poumata - 7 CHE DE POUMATA;64370;64057;64;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
808434;0642290164;1;Orange;43.1022222;-0.2341667;46.0;Pylône autostable;TDF;Barrabourg;64800;64058;64;LTE 700 | LTE 800 | UMTS 900
2113985;0640220229 | 0642290317;2;Orange | Orange service fixe;43.3125;-0.4838889;25.0;Pylône autostable;TDF;COUSTALAT - Chemin de Cinquau - PEX TDF;64230;64060;64;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 800 | UMTS 900
1627345;0642290304;1;Orange;43.4016667;-0.5694444;21.5;Château d'eau - réservoir;Syndicat des eaux, Adduction;BIECABE;64170;64061;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
567581;0640220216 | 0642290256;2;Orange | Orange service fixe;43.5347222;-0.4055556;40.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Voie communale n°27 - Près piscine municipale;64410;64063;64;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
580637;0640220202 | 0642290257;2;Orange | Orange service fixe;43.14;-0.615;18.0;Pylône autostable;TOTEM;Boumayou - Hourgros et Payssas;64660;64064;64;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
1670218;0642290127;1;Orange;43.3372222;-1.6369444;27.0;Pylône autostable;TOTEM;Morzelay - chem de morzelay;64310;64065;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
608660;0642290210;1;Orange;43.3094444;-1.6355556;38.0;Pylône autostable;TDF;LA RHUNE - COL DE ST IGNACE;64310;64065;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
755226;0640220073;1;Orange service fixe;43.3094444;-1.6355556;15.0;Local technique;TDF;LA RHUNE - COL DE ST IGNACE;64310;64065;64;FH
440823;0640220249 | 0642290163;2;Orange | Orange service fixe;43.2691667;-0.2794444;78.0;Pylône autostable;TDF;Chemin de labiste - Bois d'Assat;64510;64067;64;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
449649;0642290373;1;Orange;43.2555556;-0.2877778;40.0;Pylône tubulaire;ATC FRANCE;CASTERA - RTE DU BOIS - D 215;64510;64067;64;5G NR 700 | LTE 1800 | LTE 700 | LTE 800
365733;0640220115;1;Orange service fixe;43.0472222;-0.2566667;18.0;Pylône autostable;TOTEM;Col d'Arangon;64800;64068;64;FH
1279442;0642290275;1;Orange;43.3583333;-0.4636111;30.0;Pylône autostable;Société Privée;Clos Cabarrouy - chem départemental n°208;64230;64080;64;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2106652;0640220230 | 0642290170;2;Orange | Orange service fixe;43.3625;-0.485;27.0;Pylône autostable;TOTEM;Teulé Sensac - Chemin des Abrioulets;64230;64080;64;FH | 5G NR 2100 | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1780257;0642290302;1;Orange;42.9955556;-0.5319444;43.0;Pylône autostable;TDF;CASAUBON;64490;64085;64;LTE 800 | UMTS 900
734605;0640220231 | 0642290193;2;Orange | Orange service fixe;43.3747222;-0.1619444;40.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Dujardin - D7;64460;64089;64;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
734579;0642290204;1;Orange;43.1341667;-1.3772222;20.4;Pylône autostable;TDF;Ilharragorriko Malda - Mendeguy - Chemin rural dit de la télévision;64430;64092;64;LTE 700 | LTE 800 | UMTS 900
678167;0640220086 | 0642290187;2;Orange | Orange service fixe;43.1475;-0.8438889;39.0;Pylône autostable;TDF;la Madeleine - pylone TDF;64130;64093;64;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2610715;0642290399;1;Orange;43.4738889;-1.2055556;25.0;Pylône tubulaire;TOTEM;le bourg - chemin des écoles - Stade municipal;64520;64094;64;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
594468;0640220221 | 0642290055;2;Orange | Orange service fixe;43.4933333;-1.2438889;31.0;Pylône autostable;TOTEM;Luberriet;64520;64094;64;FH | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
3203658;0640220277 | 0642290462;2;Orange | Orange service fixe;43.3855556;-0.8897222;36.6;Pylône autostable;ATC FRANCE;RUE DE L'EGLISE - Route de Lahourcade;64390;64096;64;FH | LTE 700 | LTE 800 | UMTS 900
2122821;0642290353;1;Orange;43.4544444;-0.0813889;36.9;Pylône autostable;ON TOWER FRANCE;LES BARADATS SUD - CHEMIN DE MAGRET;64350;64098;64;LTE 700 | LTE 800 | UMTS 900
700794;0642290267;1;Orange;43.4447222;-1.4863889;30.0;Pylône tubulaire;HIVORY;La Vigne - imp de la vigne - ZAC Golf - Pylône SFR;64200;64100;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1680035;0642290296;1;Orange;43.4825;-1.48;34.0;Bâtiment;Etablissement de soins;13 AV DE L'INTERNE JACQUES LOEB - CENTRE HOSPITALIER DE LA COTE BASQUE;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2482097;0642290378;1;Orange;43.4902778;-1.4713889;3.0;Ouvrage de signalisation (portique routier, panneau routier);Société Privée;Rue Mgr François Lacroix - Place Paul Bert;64100;64102;64;LTE 1800 | LTE 2600
2496591;0642290380;1;Orange;43.4927778;-1.4736111;3.0;Ouvrage de signalisation (portique routier, panneau routier);Société Privée;29 r frederic bastiat;64100;64102;64;LTE 1800 | LTE 2600
2559762;0642290393;1;Orange;43.4919444;-1.4630556;18.1;Immeuble;ORANGE Services Fixes;4 boulevard Jean Jaurès;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
2916945;0642290454;1;Orange;43.4905556;-1.4852778;25.0;Immeuble;Copropriété, Syndic, SCI;24 avenue de Marhum;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
2975677;0642290443;1;Orange;43.5080556;-1.4763889;26.0;Pylône autostable;ATC FRANCE;10 Chemin de Lannot;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800
478520;0642290162;1;Orange;43.5116667;-1.4627778;47.0;Pylône autostable;TDF;Impasse Lamothe - chem d'hargous;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
526353;0642290165;1;Orange;43.5097222;-1.4352778;25.0;Pylône tubulaire;TOTEM;30 chem de Cazenave - ZI ST ETIENNE;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
602796;0642290225;1;Orange;43.48;-1.4980556;52.0;Château d'eau - réservoir;Commune, communauté de commune;Beyris - 13 av du Polo - Château d'eau d'Anglet;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
606473;0642290241;1;Orange;43.4844444;-1.4658333;41.0;Pylône tubulaire;TOTEM;17 Av. Camp de Prats - Hospice Cam de Prats;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
808468;0642290223;1;Orange;43.4852778;-1.4755556;25.0;Immeuble;Société Privée;av jean rostand - Hôtel Mercure;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
808483;0642290183;1;Orange;43.5022222;-1.4525;43.0;Immeuble;Société HLM;4 B  AV. DE JOUANDIN - RÉSIDENCE LES HAUTS DE STE-CROIX;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
808498;0642290190;1;Orange;43.4891667;-1.4788889;23.0;Immeuble;Particulier;33 r vieille boucherie;64100;64102;64;LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
808580;0642290227;1;Orange;43.4713889;-1.4875;29.0;Pylône autostable;RTE;LARRONDOUETTE - av du 08 mai 1945;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
808592;0642290149;1;Orange;43.4897222;-1.4530556;19.0;Pylône tubulaire;TOTEM;6, r du chalibardon - ZA St Frédéric;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
808685;0642290104;1;Orange;43.4944444;-1.4827778;25.0;Immeuble;Copropriété, Syndic, SCI;Rce d'ALBE - 24 Av.FOCH;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
808697;0642290108;1;Orange;43.4936111;-1.4775;28.0;Immeuble;Commune, communauté de commune;11 R Jules Labat;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
809138;0642290117;1;Orange;43.4944444;-1.4694444;32.0;Immeuble;Copropriété, Syndic, SCI;Saint-Esprit - 5 r du canal - Rés Mendy-Adour;64100;64102;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
117617;0640220030;1;Orange service fixe;42.9983333;-0.5997222;8.0;Bâtiment;ORANGE Services Fixes;LA MOUSQUERE - Près de l'église;64490;64104;64;FH
443819;0640220093 | 0642290081;2;Orange | Orange service fixe;43.0227778;-0.5944444;33.0;Pylône autostable;TDF;Biscarce;64490;64104;64;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2331385;0642290358;1;Orange;43.3508333;-1.1027778;30.0;Pylône autostable;SFR;ITHURSARRIA - LIEU DIT ITHURSARRIA;64120;64105;64;LTE 700 | LTE 800 | UMTS 900
2770539;0642290457;1;Orange;43.1288889;-1.1094444;14.5;Mât;FREE-MOBILE;Olhatxe - Route Aphanize-Ahuskiko Bidea;64220;64107;64;LTE 700 | LTE 800 | UMTS 900
2963979;0642290301;1;Orange;43.1944444;-0.2244444;35.0;Pylône autostable;TOTEM;Las Pales - Che d'exploitation N°3 dit de las Pales;64800;64109;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
625977;0640220092;1;Orange service fixe;42.9716667;-0.3475;13.6;Bâtiment;ORANGE Services Fixes;Crêtes blanches - rte du col d'aubisque;64440;64110;64;FH ABI
640790;0640220191;1;Orange service fixe;42.9769444;-0.34;10.0;Bâtiment;Particulier;Col d'Aubisque Nespoulous;64440;64110;64;FH ABI
1736972;0642290300;1;Orange;43.3983333;-0.0686111;31.5;Pylône autostable;HIVORY;Dous Matelots - CHEMIN DE LA CROUTS DOU MAY;64460;64111;64;LTE 700 | LTE 800 | UMTS 900
641238;0642290048;1;Orange;43.5041667;-0.8408333;36.0;Pylône autostable;TOTEM;Lahéugeure - Lous Cins - Près D 29;64300;64112;64;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
511750;0640220217 | 0642290030;2;Orange | Orange service fixe;43.1277778;-0.4280556;43.5;Pylône autostable;TDF;GRANGE DE PENNE;64260;64116;64;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2415112;0642290376;1;Orange;43.3169444;-1.1008333;34.2;Pylône autostable;PHOENIX FRANCE INFRASTRUCTURES;AGUERRIATCE - ROUTE D'URRUTIA;64120;64120;64;LTE 800 | UMTS 900
1355046;0642290285;1;Orange;43.4833333;-1.5677778;19.0;Bâtiment;Société Privée;Plateau de l'Atalaye;64200;64122;64;LTE 1800 | LTE 2100 | UMTS 900
1789093;0642290181;1;Orange;43.4811111;-1.5658333;23.7;Immeuble;Copropriété, Syndic, SCI;33 perspective de la Cote des Basques - résidence Corsaires;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
2019290;0642290309;1;Orange;43.4558333;-1.5441667;25.0;Château d'eau - réservoir;Conseil Régional;Impasse des Poutchinots - Réservoirs;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2137552;0642290102;1;Orange;43.4761111;-1.5433333;20.0;Immeuble;Société HLM;Closerie de Tamames - 30 AVENUE TAMAMES;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
225970;0642290125;1;Orange;43.4747222;-1.5541667;23.0;Pylône tubulaire;TOTEM;r de st martin - Parc de Grammont;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
2660434;0642290404;1;Orange;43.4861111;-1.5536111;18.0;Bâtiment;Copropriété, Syndic, SCI;8 Rue de la Frégate;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
3205435;0642290022;1;Orange;43.4863889;-1.5436111;30.7;Pylône tubulaire;TOTEM;19 Boulevard Mayol de Senillosa;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
485300;0642290248;1;Orange;43.4763889;-1.5613889;14.0;Bâtiment;Copropriété, Syndic, SCI;39, r de l'océan - Résidence Le Gréco;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
509525;0642290010;1;Orange;43.4938889;-1.5538889;48.0;Phare;DDE;POINTE ST MARTIN - PHARE;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
517151;0642290143;1;Orange;43.4847222;-1.5572222;46.0;Immeuble;Copropriété, Syndic, SCI;21Ter av Edouard VII - Hotel Victoria Surf;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
673017;0642290284;1;Orange;43.4719444;-1.5613889;35.0;Immeuble;Copropriété, Syndic, SCI;30 r petricot - RES HORIZON;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
807781;0642290007;1;Orange;43.4661111;-1.5527778;27.0;Pylône tubulaire;TOTEM;Av. des Montagnes - Adm. : Av. du Jaïzquibel - Central Téléphonique;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
807862;0642290031;1;Orange;43.4816667;-1.5683333;38.0;Immeuble;Copropriété, Syndic, SCI;19 av. de la Perspective des Basques - Résidence les Falaises;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
808505;0642290124;1;Orange;43.4822222;-1.5369444;32.5;Pylône tubulaire;Commune, communauté de commune;av henri haget - Stade LARRIBAU;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
808515;0642290130;1;Orange;43.4716667;-1.5352778;19.6;Immeuble;Société Privée;24 BD Marcel Dassault;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
808574;0642290083;1;Orange;43.4808333;-1.5602778;24.0;Bâtiment;La Poste;3 Av. Jaulerry;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
808586;0642290092;1;Orange;43.4694444;-1.57;19.0;Immeuble;Société Privée;54 r de Madrid - Résidence Eugénie;64200;64122;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
2856823;0642290258;1;Orange;43.4802778;-1.1652778;21.3;Château d'eau - réservoir;Syndicat des eaux, Adduction;TAMBAOU - 790 che de Mountagne;64520;64123;64;5G NR 3500 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1704510;0640220220;1;Orange service fixe;43.2672222;-1.345;3.0;Bâtiment;ORANGE Services Fixes;Noblialda;64780;64124;64;FH
101165;0642290018;1;Orange;43.4294444;-1.6030556;16.0;Immeuble;Société Privée;chem de parlementia;64210;64125;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
496237;0642290186;1;Orange;43.4236111;-1.5972222;37.4;Pylône autostable;SFR;chem de magdalena;64210;64125;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
526308;0642290052;1;Orange;43.4475;-1.5566667;40.0;Pylône autostable;TOTEM;56 all Antoine d'Abbadie - R de Bassilour - Technopole Izarbel;64210;64125;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
634890;0640220175;1;Orange service fixe;43.0555556;-0.4363889;5.0;Bâtiment;ORANGE Services Fixes;Le Village - Central téléphonique;64260;64127;64;FH ABI
634900;0640220180;1;Orange service fixe;43.0316667;-0.4677778;10.0;Bâtiment;Particulier;Cabane du Bourdiou d'Aspeig;64260;64127;64;FH ABI
808462;0642290222;1;Orange;43.0594444;-0.4547222;19.0;Pylône autostable;SFR;Peyre - Cabe - D.294;64260;64128;64;LTE 700 | LTE 800 | UMTS 900
722533;0642290269;1;Orange;43.3125;-0.3847222;29.3;Pylône autostable;HIVORY;29 r de lons;64140;64129;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
808537;0642290136;1;Orange;43.3011111;-0.3938889;29.0;Bâtiment;Copropriété, Syndic, SCI;56 Rte de Bayonne - Résidence Royal Navarre;64140;64129;64;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
594829;0640220195 | 0642290078;2;Orange | Orange service fixe;43.3377778;-1.7455556;36.0;Pylône autostable;TDF;Arounz - chem d'arruntz;64700;64130;64;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
1784860;0642290066;1;Orange;43.3066667;-0.3269444;28.0;Pylône tubulaire;TOTEM;Bd de l'Aviation - Terrains municipaux du Hameau;64320;64132;64;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
610452;0642290145;1;Orange;43.2883333;-0.3355556;40.0;Pylône autostable;HIVORY;Bourdalat - De la Hiadère - D.100 rocade sud est;64320;64132;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
808436;0642290166;1;Orange;43.2905556;-0.3569444;17.0;Immeuble;Copropriété, Syndic, SCI;18b R Georges Clémenceau;64320;64132;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2368099;0642290363;1;Orange;43.3625;-1.2658333;30.0;Pylône autostable;SFR;CHEMIN D AGARRAMENDI;64240;64134;64;LTE 700 | LTE 800 | UMTS 900
2096079;0640220228;1;Orange service fixe;42.8705556;-0.5575;22.0;Pylône autostable;ORANGE;Bérat de Bas;64490;64136;64;FH
242066;0642290106;1;Orange;42.8711111;-0.5580556;22.0;Pylône autostable;TOTEM;Bérat de Bas;64490;64136;64;GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2964575;0640220222 | 0642290120;2;Orange | Orange service fixe;42.8155556;-0.5625;25.0;Pylône autostable;ORANGE;Thézy - Chemin rural de Thézy;64490;64136;64;FH | GSM 900 | LTE 800 | UMTS 900
618094;0640220132;1;Orange service fixe;42.8405556;-0.6152778;8.0;Bâtiment;Particulier;Refuge d'Arlet;64490;64136;64;FH ABI
808683;0640220224 | 0642290103;2;Orange | Orange service fixe;42.905;-0.5744444;20.0;Pylône autostable;TOTEM;Poey - Camping Parc animalier;64490;64136;64;FH | GSM 900 | LTE 1800 | LTE 800 | UMTS 900
707918;0642290209;1;Orange;43.2347222;-0.2702778;35.0;Pylône autostable;ATC FRANCE;Las Agudes - R DU STADE - TERRAIN DE SPORT;64510;64138;64;5G NR 2100 | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
886943;0642290278;1;Orange;43.2338889;-0.2877778;30.0;Pylône autostable;Conseil Départemental;Los Prius - r de l'aérodrôme;64510;64138;64;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2608042;0642290396;1;Orange;43.2063889;-0.3819444;24.0;Pylône autostable;ATC FRANCE;Ruisseau du tuc - Chemin du Vieux Moulin;64290;64139;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2947194;0642290123;1;Orange;43.5258333;-1.4869444;26.0;Pylône autostable;TOTEM;Place manolo perez. - Stade Picquessary;64340;64140;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 2100 | UMTS 900
653296;0642290459;1;Orange;43.5266667;-1.4972222;59.0;Silo;CCI,Ch Metiers,Port Aut,Aérop;Av Louis de Foix - Quai du Bazé;64340;64140;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800
2844066;0640220261 | 0642290416;2;Orange | Orange service fixe;43.5397222;-0.3127778;30.0;Pylône autostable;ATC FRANCE;75 Chemin du stade;64330;64141;64;FH | 5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
2298151;0640220246 | 0642290341;2;Orange | Orange service fixe;43.38;-0.4516667;30.0;Pylône autostable;ATC FRANCE;Route d'Uzein - alienor7 - PR 147.000;64230;64142;64;FH | 5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2720090;0640220256 | 0642290098;2;Orange | Orange service fixe;43.4986111;-0.4986111;25.0;Pylône autostable;TOTEM;Aroubit - Chemin de lamarcade;64410;64143;64;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2732079;0642290417;1;Orange;43.4436111;-0.5205556;18.0;Pylône autostable;TOTEM;LACARBOUERE;64370;64144;64;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
3169153;0640220276 | 0642290461;2;Orange | Orange service fixe;43.4472222;-1.3194444;30.0;Pylône autostable;Sociétés d'Autoroutes;CHEMIN IRIGOINIA - A64;64240;64147;64;FH | 5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
525121;0642290016;1;Orange;43.4641667;-1.3308333;40.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;CHEM DE SAGARDIBURUA;64240;64147;64;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2233886;0642290329;1;Orange;43.3430556;-0.3316667;30.0;Pylône autostable;ATC FRANCE;LANDES DU PONT LONG - 650 Chemin de Cartau;64160;64152;64;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
